*Time,*Loop,*Phase,*Blockloop,*PowerMode,*Send_CMD,*Receive_CMD
2023/12/27 12:05:31:7483,,,,NULL,FA 52 01 06 01,
2023/12/27 12:05:32:0739,,,,NULL,FA 52 02 06 01,
2023/12/27 12:05:32:4285,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:05:33:1712,,,,NULL,FA 52 01 04 01,
2023/12/27 12:05:33:4964,,,,NULL,FA 52 02 04 01,
2023/12/27 12:05:33:8513,,,,NULL,FA 52 03 04 01,
2023/12/27 12:05:35:1901,,,,NULL,FA 52 01 06 01,
2023/12/27 12:05:35:5112,,,,NULL,FA 52 02 06 01,
2023/12/27 12:05:35:8661,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:05:36:5643,,,,NULL,FA 52 01 04 01,
2023/12/27 12:05:36:9084,,,,NULL,FA 52 02 04 01,
2023/12/27 12:05:37:2521,,,,NULL,FA 52 03 04 01,
2023/12/27 12:05:38:5380,,,,NULL,FA 52 01 06 01,
2023/12/27 12:05:38:8602,,,,NULL,FA 52 02 06 01,
2023/12/27 12:05:39:2152,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:05:39:9643,,,,NULL,FA 52 01 04 01,
2023/12/27 12:05:40:2964,,,,NULL,FA 52 02 04 01,
2023/12/27 12:05:40:6623,,,,NULL,FA 52 03 04 01,
2023/12/27 12:05:41:8053,,,,NULL,FA 52 01 06 01,
2023/12/27 12:05:42:1613,,,,NULL,FA 52 02 06 01,
2023/12/27 12:05:42:5043,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:05:43:3422,,,,NULL,FA 52 01 04 01,
2023/12/27 12:05:43:6538,,,,NULL,FA 52 02 04 01,
2023/12/27 12:05:43:9964,,,,NULL,FA 52 03 04 01,
2023/12/27 12:05:45:1456,,,,NULL,FA 52 01 06 01,
2023/12/27 12:05:45:4893,,,,NULL,FA 52 02 06 01,
2023/12/27 12:05:45:8238,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:05:46:7296,,,,NULL,FA 52 01 04 01,
2023/12/27 12:05:47:0535,,,,NULL,FA 52 02 04 01,
2023/12/27 12:05:47:3867,,,,NULL,FA 52 03 04 01,
2023/12/27 12:05:48:5681,,,,NULL,FA 52 01 06 01,
2023/12/27 12:05:48:9013,,,,NULL,FA 52 02 06 01,
2023/12/27 12:05:49:2336,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:05:50:1060,,,,NULL,FA 52 01 04 01,
2023/12/27 12:05:50:4271,,,,NULL,FA 52 02 04 01,
2023/12/27 12:05:50:7407,,,,NULL,FA 52 03 04 01,
2023/12/27 12:05:51:9364,,,,NULL,FA 52 01 06 01,
2023/12/27 12:05:52:2933,,,,NULL,FA 52 02 06 01,
2023/12/27 12:05:52:6046,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:05:53:4870,,,,NULL,FA 52 01 04 01,
2023/12/27 12:05:53:8083,,,,NULL,FA 52 02 04 01,
2023/12/27 12:05:54:1413,,,,NULL,FA 52 03 04 01,
2023/12/27 12:05:55:3514,,,,NULL,FA 52 01 06 01,
2023/12/27 12:05:55:6977,,,,NULL,FA 52 02 06 01,
2023/12/27 12:05:56:0221,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:05:56:8591,,,,NULL,FA 52 01 04 01,
2023/12/27 12:05:57:1951,,,,NULL,FA 52 02 04 01,
2023/12/27 12:05:57:5381,,,,NULL,FA 52 03 04 01,
2023/12/27 12:05:58:7279,,,,NULL,FA 52 01 06 01,
2023/12/27 12:05:59:0621,,,,NULL,FA 52 02 06 01,
2023/12/27 12:05:59:3861,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:00:2222,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:00:5543,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:00:8775,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:02:1450,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:02:4881,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:02:8312,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:03:6131,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:03:9563,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:04:3003,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:05:5721,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:05:8942,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:06:2381,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:06:9900,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:07:3122,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:07:6623,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:08:9937,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:09:3267,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:09:6712,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:10:4005,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:10:7360,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:11:0702,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:12:3529,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:12:6851,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:13:0199,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:13:7362,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:14:0714,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:14:4262,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:15:7274,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:16:0399,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:16:3532,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:17:0910,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:17:4122,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:17:7365,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:18:8998,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:19:2115,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:19:5474,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:20:4830,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:20:8290,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:21:1730,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:22:3455,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:22:6709,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:22:9817,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:23:8405,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:24:1756,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:24:5186,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:25:6914,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:26:0378,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:26:3925,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:27:2293,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:27:5744,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:27:9188,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:29:1778,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:29:5003,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:29:8354,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:30:6062,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:30:9274,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:31:2605,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:32:5870,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:32:9319,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:33:2641,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:34:0030,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:34:3372,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:34:6913,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:35:9827,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:36:3148,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:36:6579,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:37:3739,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:37:7090,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:38:0259,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:39:3582,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:39:7054,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:40:0374,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:40:7531,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:41:0960,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:41:4396,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:42:7894,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:43:1215,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:43:4777,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:44:1427,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:44:4978,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:44:8638,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:46:3200,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:46:6871,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:47:0161,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:47:5021,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:47:8627,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:48:1959,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:49:7272,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:50:0821,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:50:4099,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:50:9009,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:51:2471,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:51:5908,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:52:8319,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:53:1670,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:53:4764,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:54:2144,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:54:5505,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:54:8936,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:56:1309,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:56:4780,,,,NULL,FA 52 02 06 01,
2023/12/27 12:06:56:7999,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:06:57:5951,,,,NULL,FA 52 01 04 01,
2023/12/27 12:06:57:9299,,,,NULL,FA 52 02 04 01,
2023/12/27 12:06:58:2658,,,,NULL,FA 52 03 04 01,
2023/12/27 12:06:59:4413,,,,NULL,FA 52 01 06 01,
2023/12/27 12:06:59:7736,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:00:1167,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:00:9644,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:01:3015,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:01:6456,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:02:8952,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:03:2395,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:03:5724,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:04:3483,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:04:6884,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:05:0234,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:06:3200,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:06:6567,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:06:9833,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:07:7104,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:08:0666,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:08:4117,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:09:7652,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:10:0940,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:10:4266,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:11:0915,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:11:4353,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:11:7804,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:13:1450,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:13:4930,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:13:8278,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:14:4887,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:14:8135,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:15:1370,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:16:5323,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:16:8664,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:17:2207,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:17:8604,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:18:1962,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:18:5582,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:19:9305,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:20:2850,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:20:6405,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:21:2360,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:21:5823,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:21:9043,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:23:2936,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:23:6268,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:23:9750,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:24:6177,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:24:9509,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:25:3322,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:26:7178,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:27:0318,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:27:3667,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:27:9957,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:28:3322,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:28:6678,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:30:0057,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:30:3396,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:30:6658,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:31:3510,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:31:6843,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:32:0658,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:33:3095,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:33:6318,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:33:9800,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:34:7355,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:35:0691,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:35:3926,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:36:7011,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:37:0373,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:37:3821,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:38:1191,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:38:4537,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:38:7746,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:40:0395,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:40:3614,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:40:7054,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:41:4879,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:41:8124,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:42:1455,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:43:3997,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:43:7380,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:44:0605,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:44:8995,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:45:2352,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:45:5892,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:46:8993,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:47:2585,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:47:6118,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:48:2870,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:48:6234,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:48:9683,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:50:4073,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:50:7516,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:51:0838,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:51:6470,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:51:9791,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:52:3113,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:53:8102,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:54:1554,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:54:4926,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:55:0350,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:55:3671,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:55:7102,,,,NULL,FA 52 03 04 01,
2023/12/27 12:07:57:1692,,,,NULL,FA 52 01 06 01,
2023/12/27 12:07:57:5124,,,,NULL,FA 52 02 06 01,
2023/12/27 12:07:57:8557,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:07:58:4408,,,,NULL,FA 52 01 04 01,
2023/12/27 12:07:58:7840,,,,NULL,FA 52 02 04 01,
2023/12/27 12:07:59:1270,,,,NULL,FA 52 03 04 01,
2023/12/27 12:08:00:5470,,,,NULL,FA 52 01 06 01,
2023/12/27 12:08:00:8820,,,,NULL,FA 52 02 06 01,
2023/12/27 12:08:01:2270,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:08:01:7785,,,,NULL,FA 52 01 04 01,
2023/12/27 12:08:02:1216,,,,NULL,FA 52 02 04 01,
2023/12/27 12:08:02:4907,,,,NULL,FA 52 03 04 01,
2023/12/27 12:08:03:7259,,,,NULL,FA 52 01 06 01,
2023/12/27 12:08:04:0803,,,,NULL,FA 52 02 06 01,
2023/12/27 12:08:04:4237,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:08:05:1953,,,,NULL,FA 52 01 04 01,
2023/12/27 12:08:05:5176,,,,NULL,FA 52 02 04 01,
2023/12/27 12:08:05:8529,,,,NULL,FA 52 03 04 01,
2023/12/27 12:08:07:1037,,,,NULL,FA 52 01 06 01,
2023/12/27 12:08:07:4375,,,,NULL,FA 52 02 06 01,
2023/12/27 12:08:07:7815,1,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 12:09:08:1773,,,,NULL,FA 57 00 02 01,
2023/12/27 12:09:13:2186,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:13:5412,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:14:9730,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:15:3189,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:15:6735,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:16:5924,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:16:9357,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:17:2907,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:18:6180,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:18:9761,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:19:3305,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:20:0043,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:20:3488,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:20:6954,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:22:1448,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:22:4797,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:22:8128,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:23:3866,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:23:7333,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:24:0764,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:25:4598,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:25:8268,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:26:1478,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:26:7432,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:27:0863,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:27:4527,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:28:9174,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:29:2715,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:29:6065,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:30:1372,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:30:4913,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:30:8408,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:32:3763,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:32:7212,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:33:0647,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:33:5085,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:33:8445,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:34:1615,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:35:3523,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:35:6749,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:36:0077,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:36:9225,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:37:2660,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:37:5995,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:38:8761,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:39:2301,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:39:5566,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:40:2704,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:40:6177,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:40:9608,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:42:2321,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:42:5582,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:42:9014,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:43:6530,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:43:9884,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:44:3225,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:45:6739,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:45:9941,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:46:3261,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:47:0336,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:47:3795,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:47:7023,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:49:0127,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:49:3489,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:49:6823,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:50:4299,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:50:7632,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:51:0963,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:52:4065,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:52:7396,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:53:0847,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:53:8039,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:54:1359,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:54:4910,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:55:8812,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:56:2246,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:56:5699,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:09:57:1801,,,,NULL,FA 52 01 04 01,
2023/12/27 12:09:57:5148,,,,NULL,FA 52 02 04 01,
2023/12/27 12:09:57:8699,,,,NULL,FA 52 03 04 01,
2023/12/27 12:09:59:1783,,,,NULL,FA 52 01 06 01,
2023/12/27 12:09:59:5214,,,,NULL,FA 52 02 06 01,
2023/12/27 12:09:59:8535,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:10:00:5810,,,,NULL,FA 52 01 04 01,
2023/12/27 12:10:00:9147,,,,NULL,FA 52 02 04 01,
2023/12/27 12:10:01:2631,,,,NULL,FA 52 03 04 01,
2023/12/27 12:10:02:7691,,,,NULL,FA 52 01 06 01,
2023/12/27 12:10:03:1245,,,,NULL,FA 52 02 06 01,
2023/12/27 12:10:03:4572,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:10:03:9427,,,,NULL,FA 52 01 04 01,
2023/12/27 12:10:04:2987,,,,NULL,FA 52 02 04 01,
2023/12/27 12:10:04:6306,,,,NULL,FA 52 03 04 01,
2023/12/27 12:10:06:0566,,,,NULL,FA 52 01 06 01,
2023/12/27 12:10:06:4220,,,,NULL,FA 52 02 06 01,
2023/12/27 12:10:06:7656,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:10:07:3291,,,,NULL,FA 52 01 04 01,
2023/12/27 12:10:07:6752,,,,NULL,FA 52 02 04 01,
2023/12/27 12:10:08:0312,,,,NULL,FA 52 03 04 01,
2023/12/27 12:10:09:3058,,,,NULL,FA 52 01 06 01,
2023/12/27 12:10:09:6325,,,,NULL,FA 52 02 06 01,
2023/12/27 12:10:09:9756,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:10:10:7136,,,,NULL,FA 52 01 04 01,
2023/12/27 12:10:11:0568,,,,NULL,FA 52 02 04 01,
2023/12/27 12:10:11:4033,,,,NULL,FA 52 03 04 01,
2023/12/27 12:10:12:6944,,,,NULL,FA 52 01 06 01,
2023/12/27 12:10:13:0274,,,,NULL,FA 52 02 06 01,
2023/12/27 12:10:13:3635,1,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 12:10:14:0915,,,,NULL,FA 52 01 04 01,
2023/12/27 12:10:14:4465,,,,NULL,FA 52 02 04 01,
